"last_name","first_name","name","team","player_id","year","Age","HR.","BB.","AVG","SLG","OBP","RBI.PA","CSSB.","SB.","DPTP.","HBP.","IBB.","SacBunt.","SacFly.","Sac.","Walkoff","SweetSpot.","Barrel.","SolidContact.","Flare.Burner.","Under.","Topped.","Poor.Weak.","HardHit.","HPto1B","SprintSpeed"
"Raleigh"," Cal","Cal Raleigh","SEA",663728,2021,-0.985573545,-0.540136039,-0.696563323,-0.352953401,-0.192526129,-0.543919472,-0.079222426,-0.629532178,-0.57571644,0.161846079,-0.283309941,-0.540844416,-0.702738134,1.1501875,-0.347773351,-0.460692573,0.743824648,0.117674616,0.955618774,-0.018827465,0.692580135,-0.549749298,-0.389154355,0.110984927,-0.220342118,0.151723519
"Neidert"," Nick","Nick Neidert","MIA",663734,2021,-0.985573545,-1.143454263,0.167688134,-2.728452204,-2.340454516,-2.112096923,-1.804190212,-0.629532178,-0.57571644,-1.071443357,-0.755223947,-0.540844416,-0.702738134,-1.024238431,-0.500468685,-0.460692573,-1.582246779,-1.19977291,-1.38148435,-2.895009228,-0.771982042,3.272533085,0.661198971,-2.675143306,0.010072783,-0.002291049
"Fortes"," Nick","Nick Fortes","MIA",663743,2021,-0.985573545,4.266947944,0.287723058,1.098740313,2.365524506,0.912245304,2.238946944,0.504981659,0.849417873,0.771860221,-0.755223947,-0.540844416,-0.702738134,-1.024238431,-0.500468685,-0.460692573,1.414806791,3.004434636,0.852888966,-1.163973907,0.66119666,-1.09301786,-0.406373262,1.456558221,0.075905611,-0.133488643
"Grisham"," Trent","Trent Grisham","SD",663757,2021,-0.985573545,0.217929391,0.623820847,0.465273965,0.530401224,0.609811081,0.50617388,0.797085848,0.718552576,0.165405366,0.039955584,0.481099589,-0.213294895,0.715302313,-0.286057788,1.137539481,0.016927327,-0.192313037,0.159462765,0.473851819,0.096294106,-0.219907671,-0.208355831,0.245542256,-0.747004748,1.235529731
"Woodford"," Jake","Jake Woodford","STL",663765,2021,-0.985573545,-1.143454263,-1.824891613,-1.263561275,-1.568868591,-1.921675375,-1.804190212,-0.629532178,-0.57571644,-1.071443357,-0.755223947,-0.540844416,1.74447806,-1.024238431,1.759422181,-0.460692573,-1.414501243,-1.19977291,-1.38148435,-0.471559779,-2.518995496,2.971795131,0.790340774,0.205966571,2.445887447,-2.187016203
"Terry"," Curtis","Curtis Terry","TEX",663799,2021,-0.985573545,-1.143454263,-0.816598247,-1.553900018,-1.41594165,-1.40641707,-1.395063245,-0.629532178,-0.57571644,-1.071443357,0.699844161,-0.540844416,-0.702738134,-1.024238431,-0.500468685,-0.460692573,-0.09490303,0.098300388,-0.533963437,-0.671294624,2.711583708,-1.257938674,-0.492467797,-1.353315423,0.767150313,-0.817997829
"Vierling"," Matt","Matt Vierling","PHI",663837,2021,-0.985573545,0.037689878,-0.576528398,1.547445642,0.989182045,1.035459246,-0.273949061,0.34209869,0.644810314,-0.266620683,0.151831513,0.46144682,-0.702738134,1.1501875,-0.206976365,-0.460692573,-0.005438744,-0.463552233,0.108097861,2.231518451,-0.907977101,-0.210206447,-0.277231459,1.583200413,-0.549506262,1.406657028
"Rivas III"," Alfonso","Alfonso Rivas III","CHC",663845,2021,-0.985573545,-0.19048568,0.143681149,1.468262349,0.502596326,1.304289666,-0.601857876,-0.629532178,-0.57571644,0.227247796,0.670148898,-0.540844416,-0.702738134,-1.024238431,-0.500468685,-0.460692573,0.542530006,-0.50230069,-0.456916081,1.379316448,-0.280307597,0.614397621,-0.776579762,-0.134384321,0.174654854,-0.247573507
"Gonzalez"," Romy","Romy Gonzalez","CWS",663853,2021,-0.985573545,-1.143454263,-1.104682066,0.57085169,0.05076673,0.016143903,-0.614002644,-0.629532178,-0.57571644,0.714256957,-0.755223947,-0.540844416,-0.702738134,-1.024238431,-0.500468685,-0.460692573,-0.25146553,0.640778781,1.058348582,-0.365034529,-0.531375399,0.032324161,-0.363325994,0.3405239,-0.845753992,0.836232705
"Stephenson"," Tyler","Tyler Stephenson","CIN",663886,2021,-0.985573545,0.054563387,0.623820847,1.04595145,0.655523266,1.057861781,0.394103986,-0.629532178,-0.57571644,0.724460934,0.287212914,-0.029872411,-0.702738134,1.1501875,-0.21938773,2.735771535,0.587262148,-0.15356458,-0.277138918,1.006478071,-0.311691072,0.236049872,-0.406373262,0.348439038,0.042989197,0.094681086
"Williams"," Luke","Luke Williams","PHI",663897,2021,-0.985573545,-0.715590807,0.407757983,0.504865612,-0.143867557,0.486597139,-0.713184939,0.97145959,0.429836886,0.094728262,-0.755223947,-0.540844416,-0.702738134,-1.024238431,-0.500468685,1.137539481,-0.765885172,-1.19977291,0.339239928,-0.058774434,-0.562758874,0.944239248,0.144631762,-0.672613639,-0.878670406,1.235529731
"Rodgers"," Brendan","Brendan Rodgers","COL",663898,2021,-0.985573545,0.481763459,-0.720570308,1.019557019,0.926621024,0.632213616,0.609166005,-0.629532178,-0.57571644,0.109795115,0.42285532,-0.540844416,-0.702738134,1.1501875,-0.391558284,-0.460692573,-0.184367315,0.001429246,0.210827669,0.28743263,-0.499991924,0.430074359,-0.440811076,0.482996367,-0.253258533,0.037638654
"Blankenhorn"," Travis","Travis Blankenhorn","NYM",663905,2021,-0.985573545,0.679616052,-0.816598247,-0.432136694,0.377474284,-0.711938485,1.468825587,-0.629532178,-0.57571644,-1.071443357,-0.755223947,-0.540844416,-0.702738134,-1.024238431,-0.500468685,-0.460692573,0.274137149,2.675072755,0.339239928,0.660271007,-0.426763815,-0.607956644,-0.776579762,3.126652133,0.9646488,-0.989125126
"Paddack"," Chris","Chris Paddack","SD",663978,2021,-0.985573545,-1.143454263,-1.248723976,-2.345732953,-2.138869004,-2.246512133,-1.804190212,-0.629532178,-0.57571644,-1.071443357,0.907711074,-0.540844416,1.74447806,-1.024238431,2.189877583,-0.460692573,-1.056644101,-1.19977291,-1.38148435,-0.990870375,-1.776253249,-1.122121533,4.139418182,-0.411414117,0.010072783,-0.002291049
"Lowe"," Nathaniel","Nathaniel Lowe","TEX",663993,2021,-0.711261821,0.211574638,1.175981499,0.755612708,0.544303673,0.957050374,0.398212944,-0.154251494,0.021313574,0.262221522,-0.537643651,0.293061894,-0.702738134,1.1501875,-0.394866313,1.137539481,0.06165947,0.640778781,-0.225774014,0.247485661,-0.782443201,1.021849042,-0.578562332,0.92624404,-0.648255505,0.322850815
"Happ"," Ian","Ian Happ","CHC",664023,2021,-0.436950097,1.110879997,0.959918635,0.254118516,0.67637694,0.553804744,0.618453253,0.242630074,0.320665536,0.403199505,-0.10248313,-0.540844416,0.928739329,-0.299429788,-0.373745825,1.137539481,0.028110363,0.970140663,-0.071679302,0.047750817,-0.269846439,0.187543751,-0.414982715,0.625468833,-0.582422676,0.551020544
"France"," Ty","Ty France","SEA",664034,2021,-0.436950097,0.178351542,-0.120395685,1.111937528,0.75284041,1.080264316,0.401318885,-0.629532178,-0.57571644,0.229522178,2.145958082,0.193228037,-0.702738134,1.1501875,-0.29186338,1.137539481,0.564896077,0.117674616,-0.020314398,1.059740696,-0.186157171,-0.084090531,-0.466639436,0.403844997,0.701317485,-0.817997829
"Lowe"," Brandon","Brandon Lowe","TB",664040,2021,-0.436950097,1.913170152,0.839883711,0.531260043,1.295035925,0.766628826,1.35706407,-0.108578185,-0.003113702,-0.857826857,0.266872668,1.337322946,-0.702738134,1.1501875,-0.390230101,-0.460692573,0.710275541,1.512619056,0.339239928,0.047750817,0.410128858,-0.792279906,-0.406373262,0.736280752,-0.779921163,0.493978112
"Bader"," Harrison","Harrison Bader","STL",664056,2021,-0.436950097,0.684583531,-0.216423625,0.795204354,0.857108778,0.587408546,0.644450026,0.732907832,0.609131296,-0.448637773,0.115639778,4.126541643,-0.702738134,1.1501875,-0.387755928,-0.460692573,-0.419211065,0.156423073,0.236510121,-0.311771904,0.650735501,-0.190803998,-0.260012552,-0.166044869,-1.174918135,1.577784324
"Stevenson"," Andrew","Andrew Stevenson","WSH",664057,2021,-0.436950097,-0.051511094,-0.360465534,0.293710162,0.016010607,0.217766718,0.316355238,-0.190171867,-0.299762355,-0.1785932,0.884289412,1.167979986,0.928739329,-0.299429788,-0.182174198,-0.460692573,-0.273831601,-0.03731921,-0.225774014,0.780111914,-0.489530765,0.274854769,-0.199746378,0.870838081,-1.174918135,1.46369946
"Fletcher"," David","David Fletcher","LAA",664058,2021,-0.436950097,-1.009490637,-0.696563323,0.729218277,-0.088257761,0.262571788,-0.416234638,0.619841245,0.732130782,-0.158625299,-0.6501965,0.568073546,1.394875746,-0.713606155,-0.262585431,-0.460692573,-0.050170887,-1.19977291,-1.124659831,0.726849288,-0.123390221,0.692007415,-0.096432936,-1.432466793,-0.747004748,0.551020544
"Haggerty"," Sam","Sam Haggerty","SEA",664059,2021,-0.436950097,-0.16832363,-0.28844458,-0.273770107,-0.317648171,-0.297491587,-0.759610711,2.917954155,3.137801144,-0.406996727,-0.012210424,-0.540844416,1.74447806,-1.024238431,-0.26005476,-0.460692573,0.53134697,-0.211687265,1.238125745,-0.857713812,-0.573220032,0.750214761,0.101584494,0.411760134,-0.977419649,1.577784324
"Gonsolin"," Tony","Tony Gonsolin","LAD",664062,2021,-0.436950097,-1.143454263,-0.552521413,-0.405742263,-0.706916746,-0.678334682,-1.804190212,-0.629532178,-0.57571644,-1.071443357,-0.755223947,-0.540844416,1.74447806,-1.024238431,0.688947562,-0.460692573,-1.213206601,-1.19977291,1.186760841,-2.895009228,-1.472879656,2.622551056,0.945310936,-1.092115901,-0.088676461,0.037638654
"Kingery"," Scott","Scott Kingery","PHI",664068,2021,-0.436950097,-1.143454263,-1.824891613,-2.028999779,-1.972039615,-2.448134948,-1.804190212,-0.629532178,-0.57571644,-1.071443357,-0.755223947,-0.540844416,-0.702738134,-1.024238431,-0.500468685,-0.460692573,-0.25146553,-1.19977291,-1.38148435,-2.895009228,3.454325955,-0.423633382,0.454572087,-2.675143306,0.010072783,-0.002291049
"Brubaker"," JT","JT Brubaker","PIT",664141,2021,-0.162638372,-1.143454263,0.407757983,-1.685872174,-1.791307776,-1.215995522,-0.434090575,-0.629532178,-0.57571644,1.936051912,-0.755223947,-0.540844416,1.74447806,-1.024238431,0.025087331,-0.460692573,-2.980126242,-1.19977291,-0.302821369,-1.230552189,-2.079626843,2.457630242,0.661198971,-1.685751178,0.536735413,-0.5898281
"Lucchesi"," Joey","Joey Lucchesi","NYM",664192,2021,-0.162638372,-1.143454263,0.359744013,-2.728452204,-2.340454516,-2.022486783,-1.804190212,-0.629532178,-0.57571644,-1.071443357,-0.755223947,-0.540844416,-0.702738134,-1.024238431,-0.500468685,-0.460692573,-3.449813742,-1.19977291,-1.38148435,-2.895009228,-2.518995496,0.032324161,2.090368251,1.282425206,0.010072783,-0.002291049
"Moore"," Dylan","Dylan Moore","SEA",664238,2021,0.111673352,0.372110199,0.719848786,-0.339756185,-0.018745515,0.049747706,0.435698571,2.77287537,2.876343125,-0.038749208,-0.014181261,-0.540844416,-0.702738134,1.1501875,-0.440524628,-0.460692573,0.274137149,0.466410726,-0.225774014,-0.258509278,1.299327323,-0.879590925,-0.191136924,-0.039402677,-0.615339091,0.95031757
"Garlick"," Kyle","Kyle Garlick","MIN",664247,2021,0.111673352,0.974253694,-0.480500459,0.333301809,0.891864901,0.094552776,0.031145748,-0.175045029,-0.004806496,0.082948754,-0.10248313,-0.540844416,-0.702738134,1.1501875,-0.28926394,-0.460692573,0.665543398,1.357625229,0.878571418,0.234170005,0.096294106,-0.772877457,-0.397763808,0.585893148,0.339236926,0.037638654
"Florial"," Estevan","Estevan Florial","NYY",664314,2021,-1.25988527,0.953076593,2.976505367,1.230712468,1.482718988,1.886755577,-0.233142632,0.608325553,0.979234651,-1.071443357,-0.755223947,-0.540844416,-0.702738134,-1.024238431,-0.500468685,-0.460692573,0.542530006,0.175797301,2.291106273,-0.990870375,-1.023049844,0.265153545,0.454572087,2.414289801,-1.174918135,1.235529731
"Lopez"," Alejo","Alejo Lopez","CIN",664670,2021,-0.985573545,-1.143454263,-1.824891613,0.716021061,-0.526184908,-0.118271307,-1.804190212,-0.629532178,-0.57571644,1.413009261,-0.755223947,-0.540844416,-0.702738134,-1.024238431,-0.500468685,-0.460692573,0.274137149,-1.19977291,-1.38148435,1.539104323,-1.357806913,2.195697186,-0.776579762,-1.353315423,0.306320512,-0.361658372
"Straw"," Myles","Myles Straw","HOU",664702,2021,-0.436950097,-0.846073982,0.695841801,0.847993217,0.078571628,0.856238966,-0.326715993,1.578299683,1.735447494,0.245668909,-0.536279542,-0.540844416,-0.213294895,0.715302313,-0.323361241,-0.460692573,1.291793398,-0.947907941,-0.636693244,0.966531102,0.514740442,-0.035584409,-0.414982715,-0.601377405,-1.471165865,1.46369946
"Isbel"," Kyle","Kyle Isbel","KC",664728,2021,-1.25988527,-0.591735605,0.191695119,0.913979295,0.67637694,0.733025024,-0.147965361,0.344078711,0.647297542,-1.071443357,-0.755223947,-0.540844416,-0.702738134,-1.024238431,-0.500468685,-0.460692573,0.13994072,-0.463552233,-0.405551177,0.620324038,1.037798362,-0.821383579,-0.13087075,-0.284771924,-0.845753992,0.836232705
"Higgins"," P.J.","P.J. Higgins","CHC",664731,2021,-0.162638372,-1.143454263,0.095667179,-2.160971935,-2.04155186,-1.697650025,-1.804190212,-0.629532178,-0.57571644,3.89746188,-0.755223947,-0.540844416,-0.702738134,-1.024238431,-0.500468685,-0.460692573,-1.962469993,-1.19977291,-1.38148435,-1.124026938,1.665467867,1.332288221,-0.776579762,-1.622430081,0.174654854,-0.247573507
"Bohm"," Alec","Alec Bohm","PHI",664761,2021,-0.985573545,-0.371048142,-0.048374731,0.531260043,0.036864281,0.374584463,0.409216148,-0.201291892,-0.037776834,0.733053781,-0.420244238,-0.540844416,-0.702738134,1.1501875,-0.283692586,-0.460692573,0.274137149,0.07892616,0.49333464,1.206212916,-0.834748993,0.459178032,-0.716313587,1.242849521,-0.088676461,0.608062976
"Wade Jr."," LaMonte","LaMonte Wade Jr.","SF",664774,2021,-0.436950097,1.102828815,0.263716073,0.610443336,1.010035718,0.576207279,1.082248906,0.144990186,0.258220413,-0.561243292,0.161354433,0.05822621,0.695671118,-0.092341603,-0.085265648,1.137539481,0.732641613,0.853895293,0.544699544,0.513798787,0.567046234,-1.170627655,-0.337497634,0.657129381,0.240487683,-0.133488643
"Tom"," Ka'ai","Ka'ai Tom","PIT",664789,2021,-0.436950097,-0.366961333,1.248002454,-0.894039239,-0.734721644,0.072150241,-0.032332037,-0.261261641,-0.113108614,-0.542346982,1.870462909,-0.133663601,-0.702738134,1.1501875,0.009281135,-0.460692573,0.128757684,-0.424803777,0.339239928,-0.404981498,-0.008317478,0.032324161,0.256554657,-0.356008158,-1.076168892,0.779190273
"Mazeika"," Patrick","Patrick Mazeika","NYM",664850,2021,-0.162638372,-0.612686951,-0.720570308,-0.220981245,-0.491428785,-0.207881447,-0.449838855,-0.629532178,-0.57571644,0.375199953,1.653164711,0.592180459,-0.702738134,1.1501875,-0.240711111,2.735771535,-0.206733387,-0.889785257,0.287875024,-0.098721403,0.347361907,0.245751096,-0.216965285,-0.98921912,-0.38492419,-0.532785668
"Zavala"," Seby","Seby Zavala","CWS",664874,2021,-0.162638372,1.110879997,-0.432486489,-0.313361754,0.273205916,-0.454309332,1.028227296,-0.629532178,-0.57571644,-0.45700885,-0.083654013,-0.540844416,1.74447806,-1.024238431,0.368720099,-0.460692573,-0.050170887,0.524533411,0.441969736,-0.990870375,0.096294106,-0.249011344,0.144631762,0.055578968,0.536735413,-0.5898281
"Mendick"," Danny","Danny Mendick","CWS",664901,2021,-0.162638372,-0.632105271,0.503785922,0.174935222,-0.345453069,0.329779393,0.307432885,-0.386320753,-0.57571644,-0.723014026,-0.004221052,-0.540844416,0.520869963,0.062974534,-0.257469671,-0.460692573,-0.206733387,-0.889785257,-0.559645889,0.327379599,0.776269402,-0.462438279,0.058537227,-0.419329254,-0.022843632,-0.07644621
"Brown"," Seth","Seth Brown","OAK",664913,2021,0.111673352,1.840931288,-0.024367746,0.095751929,0.996133269,0.027345171,1.266261094,0.179832941,0.237639178,-0.868089577,-0.527721437,0.848999435,-0.702738134,1.1501875,-0.353244524,1.137539481,0.29650322,1.493244827,0.724476707,-0.418297154,0.828575194,-0.646761541,-0.690485227,0.506741778,-0.417840604,0.779190273
"McCarthy"," Jake","Jake McCarthy","ARI",664983,2021,-1.25988527,0.277922585,0.911904666,0.174935222,0.252352242,0.643414884,-0.682013372,2.326706433,1.65239411,-1.071443357,1.240298092,-0.540844416,1.74447806,-1.024238431,-0.177627139,-0.460692573,-1.336219993,-0.676668745,0.005368053,-1.816441067,0.587968551,0.468879256,0.38569646,-1.606599807,-1.73449718,1.920038918
"Walsh"," Jared","Jared Walsh","LAA",665120,2021,-0.162638372,1.150862518,0.143681149,0.92717651,1.197718781,0.766628826,1.485610286,-0.424156088,-0.403725875,-0.316732291,-0.277663113,3.27275151,-0.702738134,1.1501875,-0.384576849,2.735771535,0.307686256,0.989514891,-0.097361754,0.567061413,-0.730137409,0.265153545,-0.440811076,0.593808285,-0.450757019,0.151723519
"Maton"," Nick","Nick Maton","PHI",665155,2021,-1.25988527,-0.426691581,-0.000360761,0.650034983,0.335766937,0.553804744,0.294537471,0.018083105,0.237793922,-1.071443357,0.311085553,-0.540844416,0.520869963,0.062974534,-0.155447169,-0.460692573,0.743824648,0.020803475,-0.405551177,1.099687665,1.016876046,-1.015408066,-0.449420529,0.095154653,-0.483673433,0.265808383
"Celestino"," Gilberto","Gilberto Celestino","MIN",665482,2021,-1.808508719,0.277922585,-0.672556338,-0.933630886,-0.338501845,-1.059177777,-0.853959816,-0.629532178,-0.57571644,0.865587487,-0.755223947,-0.540844416,-0.702738134,-1.024238431,-0.500468685,-0.460692573,0.53134697,0.098300388,-0.251456466,-1.709915816,0.964570254,1.109160061,-0.587171785,-0.213535691,-0.417840604,0.893275137
"Tatis Jr."," Fernando","Fernando Tatis Jr.","SD",665487,2021,-1.808508719,2.540825912,0.911904666,0.993162588,1.906743686,1.035459246,1.684628826,1.35732839,1.575853165,-0.473719405,-0.499387768,2.202268441,-0.702738134,1.1501875,-0.334908922,-0.460692573,0.251771077,2.926937723,0.49333464,-0.391665842,-0.384919181,-0.336322363,-0.544124518,1.72567288,-1.010336063,1.46369946
"Guerrero Jr."," Vladimir","Vladimir Guerrero Jr.","TOR",665489,2021,-1.808508719,2.188780224,1.12796753,1.37588184,1.83723144,1.449906144,1.318773281,-0.386292949,-0.331277942,0.91529607,-0.154851964,2.425285749,-0.702738134,1.1501875,-0.435715354,-0.460692573,0.29650322,1.725735567,0.90425387,-0.098721403,-0.510453082,0.032324161,-0.67326632,1.717757743,0.174654854,0.037638654
"Pache"," Cristian","Cristian Pache","ATL",665506,2021,-1.534196994,-0.477888906,-1.128689051,-1.263561275,-0.908502258,-1.395215802,-0.649008176,-0.629532178,-0.57571644,-0.164420968,0.271882945,-0.540844416,1.74447806,-1.024238431,0.164205106,-0.460692573,-1.213206601,-0.231061494,0.544699544,-1.896335004,-0.426763815,0.682306191,0.945310936,-0.498480624,-0.68117192,1.235529731
"Marchan"," Rafael","Rafael Marchan","PHI",665561,2021,-1.808508719,-0.337096251,-0.120395685,0.320104594,0.064669179,0.161760381,-0.401469167,-0.629532178,-0.57571644,0.027449131,-0.755223947,-0.540844416,-0.702738134,-1.024238431,-0.500468685,-0.460692573,-0.519858387,-1.19977291,-0.765105504,1.858680075,0.72396361,-0.656462766,-0.363325994,-1.171267271,-0.648255505,0.608062976
"Soto"," Juan","Juan Soto","WSH",665742,2021,-1.534196994,1.278832371,3.504659035,1.402276271,1.371499395,2.166787264,1.048438234,0.086863082,-0.069517499,1.546635187,-0.541635962,4.858886753,-0.702738134,1.1501875,-0.327694153,1.137539481,-0.128452137,1.376999457,-0.020314398,0.220854349,-0.730137409,0.430074359,-0.509686704,1.496133906,-0.779921163,0.151723519
"Taveras"," Leody","Leody Taveras","TEX",665750,2021,-1.534196994,-0.420512601,-0.648549353,-0.603700497,-0.463623887,-0.745542287,-0.848823433,3.319862298,3.934359222,-0.086229408,-0.377692784,-0.540844416,1.74447806,-1.024238431,-0.378312431,-0.460692573,-0.240282494,-0.017944982,-0.277138918,-0.005511809,-0.698753933,0.847227005,-0.027557308,0.150560612,-1.339500207,1.691869189
"Rivero"," Sebastian","Sebastian Rivero","KC",665861,2021,-1.534196994,-1.143454263,-0.19241664,-0.418939479,-0.776428992,-0.241485249,-0.46522921,-0.629532178,-0.57571644,0.357116894,0.832123124,-0.540844416,-0.702738134,-1.024238431,-0.500468685,-0.460692573,-0.318563744,-1.19977291,0.673111803,0.300748287,0.828575194,0.294257218,-0.776579762,-0.77551042,1.096314457,-1.103209991
"Chisholm Jr."," Jazz","Jazz Chisholm Jr.","MIA",665862,2021,-1.534196994,0.483164486,-0.216423625,0.544457258,0.613815919,0.340980661,0.248707264,2.127299243,1.993628144,-0.701988133,-0.204192253,-0.540844416,0.276148343,0.280417127,-0.277599762,-0.460692573,-0.206733387,0.543907639,0.287875024,0.140960411,-0.384919181,0.459178032,-0.458029983,0.649214244,-1.471165865,1.349614595
"Gimenez"," Andres","Andres Gimenez","CLE",665926,2021,-1.534196994,-0.028278262,-0.576528398,0.148540791,0.099425302,0.105754043,-0.307954425,1.90869499,2.612710633,-0.767494364,1.57288504,-0.540844416,-0.090934086,0.606581017,-0.070013283,-0.460692573,-0.855349458,-0.50230069,0.852888966,-0.285140591,0.054449472,0.177842526,-0.087823483,-0.26894165,-1.174918135,1.292572163
"Anderson"," Ian","Ian Anderson","ATL",666120,2021,-1.534196994,-1.143454263,-1.248723976,-2.015802563,-1.777405327,-2.224109598,-1.804190212,-0.629532178,-0.57571644,-1.071443357,-0.755223947,-0.540844416,1.74447806,-1.024238431,1.153110004,-0.460692573,-0.396844994,-1.19977291,-1.38148435,-2.895009228,-1.567030081,1.215873529,3.140721577,-1.234588367,2.511720276,-2.244058635
"Garrett"," Braxton","Braxton Garrett","MIA",666129,2021,-1.25988527,-1.143454263,-1.824891613,-0.32655897,-1.075331647,-1.00317144,-1.804190212,-0.629532178,-0.57571644,-1.071443357,-0.755223947,-0.540844416,-0.702738134,-1.024238431,-0.500468685,-0.460692573,-0.25146553,-1.19977291,-1.38148435,0.913268477,-1.023049844,2.34121555,-0.776579762,-1.543278711,0.010072783,-0.002291049
"Kirilloff"," Alex","Alex Kirilloff","MIN",666135,2021,-1.25988527,0.416754733,-0.360465534,0.584048905,0.59991347,0.307376858,1.086265289,-0.235247183,-0.328073336,-0.274107424,-0.45287215,1.167979986,-0.702738134,1.1501875,-0.402637919,-0.460692573,0.911570184,1.280128316,0.031050505,1.246159884,-1.11720027,0.294257218,-0.67326632,0.799601848,-0.747004748,0.379893247
"Lee"," Khalil","Khalil Lee","NYM",666137,2021,-1.534196994,-1.143454263,-1.824891613,-1.989408132,-1.568868591,-2.414531145,-0.713184939,-0.629532178,-0.57571644,-1.071443357,-0.755223947,-0.540844416,-0.702738134,-1.024238431,-0.500468685,-0.460692573,1.023400541,-1.19977291,3.755006032,-0.231877966,-0.426763815,0.682306191,-0.776579762,2.073938909,0.010072783,-0.002291049
"Lux"," Gavin","Gavin Lux","LAD",666158,2021,-1.25988527,-0.26729213,0.767862756,0.465273965,0.189791221,0.632213616,0.566813351,-0.084735304,-0.028233503,-0.559720275,-0.205276919,0.906909595,-0.702738134,1.1501875,-0.38183924,-0.460692573,0.385967506,-0.444178005,0.133780313,0.407273537,0.033527155,0.352464564,-0.535515064,0.459250956,-1.273667379,1.349614595
"Moniak"," Mickey","Mickey Moniak","PHI",666160,2021,-1.534196994,0.127170486,0.119674164,-1.527505587,-1.075331647,-1.22719679,-0.211912261,-0.629532178,-0.57571644,-1.071443357,-0.755223947,0.10260181,1.74447806,-1.024238431,0.11031263,-0.460692573,-0.340929815,-0.114816124,-1.38148435,-0.671294624,0.389206541,1.109160061,-0.294450366,0.403844997,-0.648255505,0.608062976
"Rortvedt"," Ben","Ben Rortvedt","MIN",666163,2021,-1.25988527,0.269937319,-0.360465534,-0.498122772,-0.387160417,-0.532718204,-0.401469167,-0.629532178,-0.57571644,0.212655739,-0.04253749,-0.540844416,1.74447806,-1.024238431,-0.039266473,-0.460692573,-0.564590529,0.059551931,-0.559645889,-0.098721403,0.179983373,0.090531507,0.058537227,-0.379753569,-0.055760046,-0.019403778
"Adell"," Jo","Jo Adell","LAA",666176,2021,-1.808508719,0.146718582,-0.456493474,0.518062827,0.495645101,0.240169253,1.842884533,0.36630656,0.25824075,0.24722764,-0.256343455,-0.540844416,1.74447806,-1.024238431,-0.339047912,-0.460692573,-0.396844994,0.563281868,-0.071679302,-0.205246653,-0.405841498,0.624098845,-0.432201622,-0.197705417,-0.944503235,1.805954053
"Beer"," Seth","Seth Beer","ARI",666179,2021,-0.985573545,3.515503191,0.575806877,3.131111511,3.839184111,2.558831627,4.087238214,-0.629532178,-0.57571644,-1.071443357,-0.755223947,-0.540844416,-0.702738134,-1.024238431,-0.500468685,-0.460692573,5.865655002,-1.19977291,7.170772136,3.762818927,-0.771982042,-3.198183538,-0.776579762,1.282425206,0.010072783,-0.002291049
"Bichette"," Bo","Bo Bichette","TOR",666182,2021,-1.534196994,0.756526826,-0.432486489,1.204318037,1.023938167,0.800232629,1.098832491,0.866336804,1.231067476,-0.1785932,-0.147891174,-0.540844416,-0.702738134,1.1501875,-0.369460529,1.137539481,0.274137149,0.679527238,-0.277138918,0.886637164,-0.562758874,0.148738853,-0.466639436,1.076631644,-0.549506262,0.722147841
"Carlson"," Dylan","Dylan Carlson","STL",666185,2021,-1.534196994,0.249075453,0.383750998,0.782007139,0.697230613,0.789031361,0.257968374,-0.436571894,-0.414123404,-0.544299367,0.485932733,0.592180459,-0.430825224,0.908584619,-0.171890045,-0.460692573,1.090498755,0.156423073,0.416287284,0.740164945,0.336900749,-0.549749298,-0.492467797,-0.213535691,-0.648255505,0.722147841
"Kieboom"," Carter","Carter Kieboom","WSH",666198,2021,-1.25988527,0.015917657,0.575806877,0.00337142,-0.129965108,0.329779393,-0.226833207,-0.629532178,-0.57571644,1.298518329,0.64725134,0.501538471,-0.702738134,1.1501875,-0.318951335,1.137539481,-0.240282494,-0.463552233,0.416287284,0.753480601,-0.6569093,0.265153545,-0.061995122,0.198051434,-0.022843632,0.379893247
"Luzardo"," Jesus","Jesus Luzardo","MIA",666200,2021,-1.25988527,-1.143454263,2.976505367,-2.728452204,-2.340454516,-0.801548625,-1.804190212,-0.629532178,-0.57571644,-1.071443357,-0.755223947,-0.540844416,1.74447806,-1.024238431,0.629476748,-0.460692573,-3.449813742,-1.19977291,-1.38148435,-2.895009228,-1.472879656,2.622551056,1.806256286,-2.675143306,1.622977088,-1.559549448
"Muller"," Kyle","Kyle Muller","ATL",666205,2021,-1.25988527,-1.143454263,0.023646224,-1.527505587,-1.707893082,-1.31680693,-1.804190212,-0.629532178,-0.57571644,-1.071443357,-0.755223947,-0.540844416,1.74447806,-1.024238431,1.237908906,-0.460692573,-3.449813742,-1.19977291,-1.38148435,-0.231877966,-2.518995496,2.622551056,0.945310936,-1.092115901,0.010072783,-0.002291049
"Trammell"," Taylor","Taylor Trammell","SEA",666211,2021,-1.25988527,1.006833783,0.479778937,-0.616897712,0.155035098,-0.207881447,0.181684548,0.882262804,0.18390794,-0.70514588,0.421909851,-0.540844416,1.74447806,-1.024238431,-0.246548364,-0.460692573,-0.083719994,0.19517153,1.392220457,-1.124026938,0.378745383,-0.045285633,-0.053385669,0.277202804,-0.944503235,0.722147841
