last_name,first_name,name,team,player_id,year,AB,PA,BB.,AVG,SLG,OBP,CSSB.,SB.,HBP.,SacBunt.,SacFly.,SweetSpot.,Barrel.,SolidContact.,Flare.Burner.,Under.,Topped.,Poor.Weak.,HardHit.,OutofZoneContact.,InZoneContact.,Whiff.,StraightAway.,Popup.,SprintSpeed
Canha, Mark,Mark Canha,OAK,592192,2021,1.600095533,1.797993963,1.12796753,0.320104594,0.349669386,0.968251641,0.222445874,0.341617835,2.26200533,-0.702738134,1.1501875,0.587262148,0.175797301,0.133780313,0.260801318,0.274133799,-0.113194203,-0.363325994,0.126815201,0.710609729,0.692670734,-0.765223808,-0.108141111,0.126316737,0.608062976
Casali, Curt,Curt Casali,SF,592200,2021,-0.107279431,-0.076342654,0.887897681,0.042963067,0.092474077,0.452993336,-0.629532178,-0.57571644,0.454183309,1.74447806,-1.024238431,0.441882684,-0.056693439,0.133780313,0.660271007,1.205176897,-1.471365609,-0.199746378,-0.173960006,-0.313641474,-0.072368584,0.171941706,-0.866393251,1.233158424,-1.046167558
Castellanos, Nick,Nick Castellanos,CIN,592206,2021,1.664322805,1.607705982,-0.14440267,1.349487409,1.663450826,1.013056711,-0.372339275,-0.333409278,0.080507495,-0.702738134,1.1501875,1.470721969,0.853895293,1.57199762,0.340695255,-0.280307597,-0.675865214,-0.234184192,1.037055959,0.013840203,0.196429014,0.300801964,-0.175045712,-0.682529111,0.493978112
DeShields, Delino,Delino DeShields,CIN,592261,2021,-0.926177142,-0.899338174,1.896191046,0.636837767,0.620767143,1.013056711,1.316043413,1.053590278,-0.755223947,1.74447806,-1.024238431,0.084025542,0.330791128,1.315173101,-0.085405746,-0.039700954,-0.646761541,0.127412855,0.451335819,0.613061996,-0.031015107,-0.472359585,1.408363169,-1.448804125,0.893275137
Drury, Brandon,Brandon Drury,NYM,592273,2021,-0.728143055,-0.756622188,-1.008654127,0.887584863,0.968328371,0.396986998,-0.629532178,-0.57571644,0.038449554,-0.702738134,-1.024238431,-0.743519101,0.059551931,0.287875024,-0.311771904,0.012604838,0.245751096,-0.216965285,1.029140822,0.494611176,0.878761379,-0.472359585,0.326738793,0.61588133,-0.190531075
Gamel, Ben,Ben Gamel,PIT,592325,2021,0.642038735,0.727624067,1.248002454,0.531260043,0.35662061,0.822635164,0.258496189,-0.203880317,-0.23139942,0.113000596,0.425378857,1.191146077,0.330791128,0.852888966,0.194223036,0.734424769,-0.860188476,-0.346107087,0.213881708,-0.710800103,0.527256827,-0.120922517,0.092572691,-0.299391604,0.551020544
Gausman, Kevin,Kevin Gausman,SF,592332,2021,-0.888711234,-0.880309376,-1.056668096,-0.286967323,-1.054477974,-0.86875623,-0.629532178,-0.57571644,-0.755223947,1.336608693,-0.661834109,-1.5263316,-1.19977291,-1.38148435,-0.138668372,-1.797175566,0.148738853,2.193681693,-2.675143306,-2.132209936,-1.592108851,0.207085412,1.218800134,-1.448804125,-2.015888906
Gonzalez, Chi Chi,Chi Chi Gonzalez,COL,592346,2021,-1.011813504,-1.013510963,-1.128689051,-0.603700497,-0.991916953,-1.070379045,-0.629532178,-0.57571644,-0.755223947,1.74447806,-1.024238431,-0.821800351,-0.056693439,-1.38148435,-0.551453717,-1.90178715,0.226348648,2.262557321,-0.348093021,-1.707180525,-1.157897346,0.769384721,3.705421123,-1.448804125,-2.301101067
Goodrum, Niko,Niko Goodrum,DET,592348,2021,0.374425104,0.370834102,0.311730043,0.095751929,0.155035098,0.228967986,2.096624465,1.947597232,0.104385512,-0.702738134,1.1501875,0.777373755,0.795772608,0.287875024,0.487167475,0.023065997,-0.258712568,-0.50107725,0.490911504,-0.515704636,-0.754700949,1.050534375,0.170628058,-0.767670779,1.007360002
Gray, Jon,Jon Gray,TEX,592351,2021,-0.926177142,-0.937395771,-1.824891613,-1.329547353,-1.603624713,-1.921675375,-0.629532178,-0.57571644,-0.755223947,1.74447806,-1.024238431,-0.340929815,-1.19977291,-1.38148435,0.806743226,0.389206541,-1.044511739,1.134718913,-0.474735213,-1.42150502,-2.71899109,1.788552217,2.64609828,0.913877168,-2.301101067
Holaday, Bryan,Bryan Holaday,ARI,592407,2021,-1.011813504,-1.013510963,-1.128689051,-0.168192383,-0.547038581,-0.073466237,-0.629532178,-0.57571644,3.353203689,-0.702738134,-1.024238431,0.050476434,-1.19977291,0.236510121,1.272791197,0.755347085,-0.161700325,-0.776579762,-0.69635905,-0.264867607,-1.922936664,1.823695923,0.014517323,1.211873007,-1.046167558
Jones, JaCoby,JaCoby Jones,DET,592444,2021,-0.642506693,-0.675749796,-0.672556338,-0.484925556,-0.602648378,-0.68953595,1.840569419,0.975708686,-0.755223947,-0.702738134,-1.024238431,1.179963041,0.466410726,0.390604832,0.087697786,-0.175696013,0.653202518,-0.776579762,0.190136297,-0.08370753,-0.837407902,1.015390668,0.259834192,-0.725099945,0.379893247
Judge, Aaron,Aaron Judge,NYY,592450,2021,1.766015985,1.83605156,1.007932605,1.059148666,1.441011641,1.136270654,-0.168171194,-0.141057989,-0.424213221,-0.702738134,1.1501875,0.855655005,2.210091275,0.955618774,0.260801318,-0.677831617,-0.336322363,-0.621609599,1.947296716,-0.055836749,0.206767383,0.12508343,-0.00778421,-0.852812447,0.493978112
Machado, Manny,Manny Machado,SD,592518,2021,1.840947801,1.869351956,0.527792907,0.940373726,1.05869429,0.845037699,0.412792185,0.348516014,-0.536963727,-0.702738134,1.1501875,0.330052327,1.376999457,0.416287284,0.314063943,0.06491063,-0.530346849,-0.544124518,1.472388495,0.515514262,0.806392795,-0.589505274,0.293286493,0.403027159,-0.190531075
Marmolejos, Jose,Jose Marmolejos,SEA,592530,2021,-0.610393057,-0.594877404,1.12796753,-0.616897712,-0.17862368,-0.107070039,-0.629532178,-0.57571644,-0.755223947,-0.702738134,1.1501875,0.005744292,0.795772608,0.133780313,-0.93760775,1.937457985,-0.772877457,-0.64743796,0.118900064,-0.132481397,-0.072368584,0.441376791,-1.212067021,1.680152182,-0.5898281
Moran, Colin,Colin Moran,PIT,592567,2021,0.524288737,0.532578886,0.575806877,0.676429414,0.37052306,0.699421221,-0.515972935,-0.433067519,-0.366124923,-0.702738134,1.1501875,0.37478447,0.369539584,-0.405551177,0.979846758,-0.552297716,0.197244975,-0.371935448,0.269287667,0.682738948,0.144737168,-0.132637086,0.594357195,-0.639958277,-1.616591881
Payton, Mark,Mark Payton,CIN,592622,2021,-1.059983957,-1.061082958,0.167688134,-0.32655897,-1.075331647,-0.241485249,-0.629532178,-0.57571644,-0.755223947,-0.702738134,-1.024238431,-0.463943208,-1.19977291,-1.38148435,1.539104323,0.964570254,-0.607956644,-0.199746378,-0.039402677,0.229838756,-0.206767383,0.23051455,2.523439846,-1.448804125,0.43693568
Pederson, Joc,Joc Pederson,CHC,592626,2021,1.118390998,1.11295723,0.119674164,0.412485103,0.592962245,0.430590801,-0.172941903,-0.346295711,0.406410512,-0.702738134,1.1501875,-0.027804816,0.640778781,1.058348582,-0.085405746,0.117216422,-0.44303583,-0.346107087,1.084546781,0.703642034,0.155075537,-0.2029245,0.259834192,0.232743823,0.094681086
Ramos, Henry,Henry Ramos,ARI,592656,2021,-0.910120324,-0.913609773,-0.072381715,-0.089009089,-0.25508715,-0.185478912,-0.629532178,-0.57571644,-0.755223947,-0.702738134,1.1501875,-0.866532494,-0.211687265,-0.7137406,-0.165299684,0.431051175,0.536787826,-0.337497634,-0.237281102,-0.08370753,0.971806701,-0.589505274,-0.163894945,0.190172988,-0.247573507
Realmuto, J.T.,J.T. Realmuto,PHI,592663,2021,1.369947811,1.379360404,0.311730043,0.742415492,0.711133063,0.800232629,0.553277847,0.631497843,0.675457545,-0.702738134,1.1501875,0.039293399,0.466410726,0.159462765,0.646955351,-0.123390221,-0.084090531,-0.458029983,0.862922944,0.73848051,0.031015107,-0.120922517,-0.175045712,-0.235535353,1.178487299
Renfroe, Hunter,Hunter Renfroe,BOS,592669,2021,1.610800079,1.545862388,0.023646224,0.68962663,1.142108985,0.486597139,-0.402818304,-0.480786573,-0.63312031,-0.702738134,1.1501875,0.095208577,1.493244827,0.236510121,-0.444928467,0.305517274,-0.384828485,-0.492467797,0.839177533,0.675771253,0.310151075,-0.249782776,-0.654528682,1.020304254,0.322850815
Rosario, Eddie,Eddie Rosario,CLE,592696,2021,0.850777367,0.784710462,-0.312451564,0.68962663,0.683328164,0.352181928,0.897512027,0.931453627,-0.585701479,0.113000596,0.425378857,0.385967506,-0.056693439,0.929936322,0.101013442,0.483356967,-0.413932158,-0.406373262,0.166390886,1.54673316,0.723685841,-1.034658893,-0.241950312,0.25402924,0.265808383
Sampson, Adrian,Adrian Sampson,CHC,592716,2021,-1.140268047,-1.122926552,-1.824891613,-2.728452204,-2.340454516,-3.041802126,-0.629532178,-0.57571644,-0.755223947,1.74447806,-1.024238431,-0.654054815,-1.19977291,-1.38148435,-2.895009228,-2.518995496,-3.198183538,7.83287373,-2.675143306,-2.696593252,-1.157897346,1.296540322,-1.379328522,-1.448804125,-0.002291049
Sanchez, Aaron,Aaron Sanchez,SF,592717,2021,-1.124211229,-1.127683752,-1.824891613,-2.728452204,-2.340454516,-3.041802126,-0.629532178,-0.57571644,-0.755223947,-0.702738134,-1.024238431,-3.449813742,-1.19977291,-1.38148435,-2.895009228,0.964570254,3.272533085,-0.776579762,-2.675143306,-3.56755516,-1.592108851,1.671406527,3.270541219,5.639239754,-0.002291049
Simmons, Andrelton,Andrelton Simmons,MIN,592743,2021,1.027402363,0.970241244,-0.120395685,0.214526869,-0.435818989,0.116955311,-0.522469581,-0.441228366,-0.290634545,1.132674011,-0.480631948,-0.195550351,-1.08352754,-1.098977379,0.114329098,-0.092006746,1.12856251,-0.096432936,-0.949643434,1.428282341,1.013160178,-1.350952254,0.527452595,0.062460486,-0.304615939
Smith, Caleb,Caleb Smith,ARI,592761,2021,-1.059983957,-1.056325759,-0.864612217,-1.527505587,-1.395087977,-1.249599325,2.77457658,3.700399055,2.038506865,1.74447806,-1.024238431,-0.967179815,-1.19977291,1.469267812,-1.416971377,-2.518995496,-1.044511739,4.01027638,-1.796563096,-1.031314085,-1.437033314,0.945103254,3.270541219,-1.448804125,0.151723519
Smyly, Drew,Drew Smyly,ATL,592767,2021,-0.958290778,-0.970696167,-1.824891613,-1.765055467,-1.833015124,-2.2577134,-0.629532178,-0.57571644,-0.755223947,1.74447806,-1.024238431,-1.582246779,-1.19977291,-1.38148435,-1.230552189,-1.650719348,2.059880045,1.014186564,-2.334792414,0.083517156,-0.99248344,-0.003776828,0.014517323,0.317885491,-2.072931338
Velasquez, Vince,Vince Velasquez,SD,592826,2021,-1.054631685,-1.032539761,-0.216423625,-1.580294449,-1.73569798,-1.552033547,-0.629532178,-0.57571644,-0.755223947,1.74447806,-1.024238431,-1.090193208,-1.19977291,-0.020314398,-0.085405746,-1.420573863,-0.646761541,2.391699123,-0.173960006,-1.107958733,-0.299812706,-0.63636355,-0.063538044,0.786164666,-0.304615939
Walker, Taijuan,Taijuan Walker,NYM,592836,2021,-0.926177142,-0.932638571,-1.344751915,-1.329547353,-1.603624713,-1.507228477,-0.629532178,-0.57571644,0.614251932,1.74447806,-1.024238431,-0.654054815,-1.19977291,-1.38148435,-0.231877966,-1.995937576,0.682306191,1.375783611,-1.092115901,-1.42150502,-2.326133062,0.968532392,-0.264251846,-1.448804125,0.265808383
Wilkerson, Stevie,Stevie Wilkerson,BAL,592859,2021,-0.792370326,-0.813708583,-0.888619202,-0.524517203,-0.894599809,-0.678334682,1.068701171,1.55754147,0.16376647,-0.702738134,-1.024238431,0.274137149,-1.19977291,-0.148726658,-0.045458777,-0.280307597,0.730812313,0.247945204,-0.791340694,-1.080087952,-0.144737168,0.863101272,0.616658729,-0.427104106,0.151723519
Williams, Mason,Mason Williams,NYM,592863,2021,-1.001108959,-0.999239364,0.767862756,0.069357498,-0.02569674,0.284974323,0.609564649,-0.57571644,-0.755223947,-0.702738134,-1.024238431,-0.184367315,-0.38605532,0.750159159,-0.125352715,0.096294106,0.439775583,-0.414982715,-0.69635905,0.787254377,-0.103383692,-0.179495362,-0.453814881,-0.554816608,-0.019403778
Williams, Trevor,Trevor Williams,NYM,592866,2021,-1.043927139,-1.04205416,-0.960640157,-0.089009089,-0.950209605,-0.64473088,-0.629532178,-0.57571644,-0.755223947,1.74447806,-1.024238431,-2.208496778,-1.19977291,-1.38148435,-1.416971377,-1.357806913,2.195697186,1.134718913,-0.917982886,1.407379255,0.279135967,-1.432954237,1.408363169,-1.448804125,-3.670119441
Yelich, Christian,Christian Yelich,MIL,592885,2021,0.957822819,1.084414033,1.704135167,0.544457258,0.252352242,1.013056711,0.3207279,0.319544732,-0.314108588,-0.702738134,1.1501875,-0.162001244,0.272668443,0.750159159,-0.125352715,-0.813826676,1.06065394,-0.509686704,1.187443562,-0.230029131,0.547933566,-0.366928465,-0.119291878,-0.703814528,0.893275137
Merrifield, Whit,Whit Merrifield,KC,593160,2021,2.376175063,2.249927919,-0.480500459,0.92717651,0.405279182,0.508999674,1.995437768,2.421910958,-0.367205747,-0.702738134,1.1501875,1.023400541,-0.521674918,0.467652188,0.713533632,0.315978432,-0.113194203,-0.492467797,-0.395583843,1.386476169,0.827069533,-1.163519151,-0.35345798,-0.214249936,1.064402434
Martinez, Carlos,Carlos Martinez,STL,593372,2021,-1.049279412,-1.056325759,-1.824891613,-1.633083312,-1.471551447,-2.145700725,-0.629532178,-0.57571644,-0.755223947,1.74447806,-1.024238431,-1.213206601,-1.19977291,-1.38148435,-0.231877966,-0.426763815,-0.287816241,1.806256286,-1.883629603,-1.128861819,-0.537595196,1.132536357,0.293286493,-1.448804125,-0.002291049
Bogaerts, Xander,Xander Bogaerts,BOS,593428,2021,1.65361826,1.693335573,0.647827832,1.164726391,1.086499188,1.102666851,-0.263351328,-0.192397408,-0.17609235,-0.702738134,1.1501875,0.564896077,0.640778781,0.133780313,0.407273537,0.054449472,-0.190803998,-0.509686704,0.744195889,1.065962187,0.692670734,-0.706650963,-0.264251846,0.062460486,0.551020544
Bonifacio, Jorge,Jorge Bonifacio,PHI,593528,2021,-1.118858956,-1.118169353,0.167688134,-1.527505587,-1.707893082,-1.171190452,-0.629532178,-0.57571644,-0.755223947,-0.702738134,-1.024238431,-1.213206601,-1.19977291,3.755006032,-2.895009228,1.665467867,-3.198183538,2.667201635,-1.092115901,-2.020726812,-1.157897346,2.573428334,-1.93686686,-1.448804125,-0.002291049
Rivas, Webster,Webster Rivas,SD,593590,2021,-0.813779417,-0.808951383,0.671834817,0.188132438,0.009059383,0.307376858,-0.629532178,-0.57571644,-0.755223947,1.74447806,-1.024238431,-0.497492315,-0.463552233,-0.893517763,-0.378350185,0.043988314,1.012147818,-0.13087075,-0.134384321,0.557320434,1.064852024,-0.835511222,-0.587624082,0.147602154,-0.760955397
Alberto, Hanser,Hanser Alberto,KC,593643,2021,0.112163746,0.037830135,-1.440779855,0.834796001,0.453937754,0.161760381,0.303995521,0.362413936,0.340356798,0.928739329,-0.299429788,0.195855899,-0.327932635,-0.225774014,0.5404301,0.514740442,-0.520645625,-0.036166762,-0.276856787,1.435250036,1.209589192,-1.491527081,0.226381892,0.679737581,0.037638654
Polanco, Jorge,Jorge Polanco,MIN,593871,2021,1.969402344,1.888380754,-0.14440267,0.821598786,1.156011434,0.576207279,0.483285327,0.328794278,-0.212962542,-0.702738134,1.1501875,0.587262148,0.757024151,0.133780313,0.154276067,0.954109095,-0.996005617,-0.346107087,0.285117941,0.773318987,0.99248344,-0.976086049,-0.866393251,0.062460486,0.722147841
Sano, Miguel,Miguel Sano,MIN,593934,2021,1.337834175,1.355574406,0.839883711,0.214526869,0.898816126,0.452993336,-0.383428309,-0.369618722,-0.492655296,-0.702738134,1.1501875,0.162306791,2.229465504,-0.04599685,0.021119504,0.493818125,-1.112420309,-0.389154355,1.749418291,-1.038281781,-0.392858028,1.191109202,-0.79948865,0.317885491,-0.133488643
Difo, Wilmer,Wilmer Difo,PIT,594694,2021,-0.005586252,-0.033527858,0.167688134,0.821598786,0.328815712,0.643414884,-0.457084931,-0.359094586,-0.755223947,-0.702738134,1.1501875,0.117574649,-0.38605532,-0.919200215,0.314063943,0.441512333,0.012921713,-0.10504239,-0.815086105,0.661835862,-0.361842921,-0.003776828,-0.342307213,0.339170908,1.064402434
Calhoun, Kole,Kole Calhoun,ARI,594777,2021,-0.2892567,-0.309445432,0.143681149,0.372893456,0.252352242,0.284974323,-0.377627872,-0.259283568,-0.755223947,-0.702738134,1.1501875,0.810922862,0.020803475,1.469267812,0.274116974,0.556585076,-0.73407256,-0.432201622,0.403844997,-0.306673778,-0.289474337,0.45309136,-1.067107053,0.573310495,-1.160252423
deGrom, Jacob,Jacob deGrom,NYM,594798,2021,-1.001108959,-1.018268163,-1.824891613,2.075334265,0.398327958,1.035459246,-0.629532178,-0.57571644,-0.755223947,-0.702738134,-1.024238431,1.213512148,-1.19977291,-1.38148435,2.657619453,-1.211350695,0.439775583,-0.061995122,-1.353315423,-1.519052753,-0.734024211,0.675668169,-0.910996318,-0.554816608,0.893275137
Duvall, Adam,Adam Duvall,MIA,594807,2021,1.567981898,1.464989996,-0.312451564,0.280512947,1.072596739,0.105754043,-0.192982054,-0.027338323,-0.25184904,-0.702738134,1.1501875,0.274137149,1.861355165,-0.097361754,-0.165299684,1.027337204,-1.238536225,-0.397763808,0.783771574,0.04867868,0.289474337,0.148512568,-0.219648779,0.977733419,1.064402434
Eaton, Adam,Adam Eaton,CWS,594809,2021,0.18174329,0.194817719,-0.000360761,-0.075811874,-0.067404087,0.072150241,-0.119324031,0.065188161,0.942355571,1.255034821,-0.589353245,-0.17318428,-0.366681092,-0.020314398,0.154276067,-0.353535706,0.468879256,-0.001728948,0.016003283,0.620029691,0.465226612,-0.53093243,0.282135726,-0.767670779,0.722147841
Gosselin, Phil,Phil Gosselin,LAA,594838,2021,0.668800098,0.59917968,-0.28844458,0.716021061,0.175888772,0.475395871,0.068019175,0.008442364,-0.193481857,-0.702738134,1.1501875,-0.072536958,-0.541049147,0.750159159,0.420589193,0.085832947,0.061427834,-0.389154355,0.10306979,0.849963634,0.847746271,-0.835511222,0.415944927,-0.235535353,1.406657028
Schebler, Scott,Scott Schebler,LAA,594988,2021,-0.995756686,-1.013510963,-1.824891613,-0.788461515,-0.706916746,-1.395215802,-0.629532178,-0.57571644,-0.755223947,-0.702738134,-1.024238431,2.466012147,-0.056693439,0.133780313,1.019793727,1.173793422,-0.918395822,-0.776579762,-0.815086105,-1.14279721,-0.961468332,1.624548252,-0.230799545,2.297429277,0.322850815
Kiermaier, Kevin,Kevin Kiermaier,TB,595281,2021,0.684856916,0.680052072,0.215702103,0.68962663,0.35662061,0.632213616,0.860696795,0.627693178,0.140202608,-0.702738134,1.1501875,-0.139635173,-0.424803777,-0.456916081,0.79342757,-0.782443201,0.866629453,-0.268622006,0.205966571,-0.146416788,-0.165413907,0.382803946,0.861975598,-0.682529111,1.406657028
Knapp, Andrew,Andrew Knapp,PHI,595284,2021,-0.401654425,-0.418861021,-0.312451564,-0.722475437,-0.852892462,-0.64473088,-0.629532178,-0.57571644,0.12330773,0.520869963,0.062974534,-0.32974678,-0.521674918,1.006983678,-0.418297154,0.5252016,-0.714670112,0.428743727,-0.18979028,-0.292738388,-0.86842301,1.120821788,-0.79948865,-0.448389523,0.379893247
Wallach, Chad,Chad Wallach,MIA,595453,2021,-0.856597598,-0.861280578,-0.744577293,-0.089009089,-0.48447756,-0.331095389,-0.629532178,-0.57571644,0.303007411,-0.702738134,1.1501875,0.274137149,-0.560423375,0.339239928,0.207538692,-0.426763815,0.682306191,-0.492467797,0.229711982,-0.926798656,-1.033836916,1.917412475,-0.453814881,-1.448804125,-1.502507016
Alfaro, Jorge,Jorge Alfaro,MIA,595751,2021,0.401186467,0.304233309,-0.984647142,0.491668396,0.036864281,0.128156578,0.762852075,0.979004972,0.367658183,-0.702738134,-1.024238431,-0.363295887,0.388913813,0.056732957,0.846690195,-1.075355636,0.614397621,-0.380544901,1.203273836,-0.139449092,0.082706953,0.605380756,0.895427898,-1.023095784,0.95031757
Profar, Jurickson,Jurickson Profar,SD,595777,2021,0.711618279,0.784710462,1.03193959,0.267315731,-0.116062659,0.632213616,0.881882443,0.690005639,0.261911072,0.113000596,0.425378857,-0.027804816,-0.676668745,-0.508280985,0.393957881,0.577507392,-0.064688082,-0.277231459,-0.245196239,1.226219178,0.827069533,-1.186948289,-0.331156446,1.19058759,-0.247573507
Baez, Javier,Javier Baez,CHC,595879,2021,1.509106899,1.426932399,-0.600535383,0.768809923,1.093450413,0.520200941,1.170900168,1.194259956,0.904670936,-0.702738134,1.1501875,0.207038934,1.396373686,0.467652188,-0.112037059,-0.594142349,0.245751096,-0.397763808,0.902498629,-0.313641474,-0.785716056,1.460544287,0.036818857,0.211458405,1.064402434
Cave, Jake,Jake Cave,MIN,595909,2021,-0.299961246,-0.32847423,-0.480500459,-0.234178461,-0.303745722,-0.275089052,-0.010124674,-0.186678052,0.421909851,1.74447806,-1.024238431,0.889204112,-0.076067667,0.621746899,0.726849288,-0.897515943,0.47858048,-0.277231459,-0.063148088,-1.330924981,0.041353477,0.511664204,0.270984959,-0.61867286,0.665105409
Evans, Phillip,Phillip Evans,PIT,595943,2021,-0.032347615,-0.000227462,0.887897681,-0.009825796,-0.262038375,0.452993336,-0.452842213,-0.353765041,0.658607437,-0.702738134,-1.024238431,-0.598139637,-0.366681092,-0.431233629,0.740164945,-0.635986983,0.83752578,-0.346107087,0.720450478,0.3134511,0.827069533,-0.519217861,0.33788956,-0.129108267,0.493978112
Gallagher, Cam,Cam Gallagher,KC,595956,2021,-0.578279422,-0.585363005,-0.264437595,0.57085169,-0.046550414,0.206565451,-0.629532178,-0.57571644,-0.755223947,0.928739329,-0.299429788,0.553713041,-1.19977291,-0.84215286,1.445894729,0.671657818,-0.540048074,-0.139480203,-0.506395761,1.00325293,1.540417005,-1.491527081,-0.877544018,0.126316737,-1.160252423
Hedges, Austin,Austin Hedges,CLE,595978,2021,0.353016014,0.308990508,-0.672556338,-0.379347832,-0.199477354,-0.633529612,-0.426544179,-0.320730424,-0.531367326,1.010313201,-0.371910652,-0.340929815,-0.463552233,-0.636693244,0.101013442,1.037798362,-0.549749298,-0.079214029,-0.292687061,-0.014030578,-0.031015107,0.160227137,-0.543021015,1.297014675,-1.274337287
Heineman, Scott,Scott Heineman,CIN,595981,2021,-1.017165776,-1.013510963,0.287723058,-1.408730647,-0.25508715,-0.73434102,-0.629532178,-0.57571644,1.298989906,-0.702738134,-1.024238431,-0.463943208,1.376999457,-1.38148435,-2.895009228,2.36636548,0.032324161,-0.199746378,-1.092115901,-1.693245135,-0.434211505,2.022843595,1.040387866,4.234402229,1.007360002
Lindor, Francisco,Francisco Lindor,NYM,596019,2021,1.241493268,1.31751681,0.839883711,0.306907378,0.52345,0.531402209,0.510900056,0.447546983,-0.088780509,0.928739329,-0.299429788,0.53134697,0.388913813,0.596064447,-0.045458777,0.347361907,-0.355724812,-0.32888818,0.839177533,0.689706644,0.444549874,-0.566076136,-0.00778421,-0.043966599,0.608062976
Nogowski Jr., John,John Nogowski Jr.,ATL,596056,2021,-0.487290787,-0.494976214,0.191695119,0.346499025,-0.185574905,0.329779393,-0.313187249,-0.57571644,-0.266809469,-0.702738134,1.1501875,0.799739827,-1.19977291,-0.431233629,1.29942251,1.456244699,-0.860188476,-0.535515064,-0.40349898,0.571255824,1.343987991,-1.72581846,-0.342307213,-0.661243694,-0.932082694
Odor, Rougned,Rougned Odor,NYY,596059,2021,0.545697828,0.542093285,-0.024367746,-0.062614658,0.294059589,0.150559113,-0.497186013,-0.57571644,1.372964336,1.74447806,-1.024238431,-0.139635173,0.543907639,0.570381995,-0.391665842,0.713502452,-0.80198113,-0.122261297,0.332608763,0.299515709,-0.072368584,0.101654292,-1.167463954,1.233158424,-0.019403778
